0 0.8801056126735208
1 0.8641036924430932
2 0.835100212025443
3 0.824098891867024
4 0.8300996119534344
5 0.828099371924631
6 0.9011081329759572
7 0.8601032123854863
8 0.8841060927311277
9 0.8821058527023244
10 0.9161099331919832
11 0.8090970916509982
12 0.9251110133215987
13 0.8270992519102293
14 0.9101092131055726
15 0.8531023722846741
16 0.887106452774333
17 0.8591030923710847
18 0.8761051326159138
19 0.8991078929471538
20 0.8511021322558707
21 0.846101532183862
22 0.8381005720686483
23 0.9041084930191623
24 0.8471016521982638
25 0.872104652558307
26 0.8601032123854865
27 0.8941072928751451
28 0.8891066928031365
29 0.8801056126735208
30 0.8631035724286914
31 0.8671040524862986
32 0.8481017722126655
33 0.8270992519102293
34 0.8531023722846741
35 0.9091090930911708
36 0.8851062127455295
37 0.8791054926591192
38 0.8411009321118534
39 0.8230987718526223
40 0.8481017722126656
41 0.8801056126735208
42 0.8581029723566829
43 0.8391006920830498
44 0.8801056126735208
45 0.8492685788961342
46 0.7700924110893309
47 0.7442559773839528
48 0.7675921110533265
49 0.8911069328319399
50 0.8230987718526223
51 0.7190862903548426
52 0.7284207438225921
53 0.8212652184928859
54 0.8441012921550587
55 0.7242535770959182
56 0.7175861103332402
57 0.7500900108012961
58 0.6875825099011882
59 0.7334213438946007
0 0.8801056126735208
1 0.8641036924430932
2 0.835100212025443
3 0.824098891867024
4 0.8300996119534344
5 0.828099371924631
6 0.9011081329759572
7 0.8601032123854863
8 0.8841060927311277
9 0.8821058527023244
10 0.9161099331919832
11 0.8090970916509982
12 0.9251110133215987
13 0.8270992519102293
14 0.9101092131055726
15 0.8531023722846741
16 0.887106452774333
17 0.8591030923710847
18 0.8761051326159138
19 0.8991078929471538
20 0.8511021322558707
21 0.846101532183862
22 0.8381005720686483
23 0.9041084930191623
24 0.8471016521982638
25 0.872104652558307
26 0.8601032123854865
27 0.8941072928751451
28 0.8891066928031365
29 0.8801056126735208
30 0.8631035724286914
31 0.8671040524862986
32 0.8481017722126655
33 0.8270992519102293
34 0.8531023722846741
35 0.9091090930911708
36 0.8851062127455295
37 0.8791054926591192
38 0.8411009321118534
39 0.8230987718526223
40 0.8481017722126656
41 0.8801056126735208
42 0.8581029723566829
43 0.8391006920830498
44 0.8801056126735208
45 0.8492685788961342
46 0.7700924110893309
47 0.7442559773839528
48 0.7675921110533265
49 0.8911069328319399
50 0.8230987718526223
51 0.7190862903548426
52 0.7284207438225921
53 0.8212652184928859
54 0.8441012921550587
55 0.7242535770959182
56 0.7175861103332402
57 0.7500900108012961
58 0.6875825099011882
59 0.7334213438946007
0 0.8801056126735208
1 0.8641036924430932
2 0.835100212025443
3 0.824098891867024
4 0.8300996119534344
5 0.828099371924631
6 0.9011081329759572
7 0.8601032123854863
8 0.8841060927311277
9 0.8821058527023244
10 0.9161099331919832
11 0.8090970916509982
12 0.9251110133215987
13 0.8270992519102293
14 0.9101092131055726
15 0.8531023722846741
16 0.887106452774333
17 0.8591030923710847
18 0.8761051326159138
19 0.8991078929471538
20 0.8511021322558707
21 0.846101532183862
22 0.8381005720686483
23 0.9041084930191623
24 0.8471016521982638
25 0.872104652558307
26 0.8601032123854865
27 0.8941072928751451
28 0.8891066928031365
29 0.8801056126735208
30 0.8631035724286914
31 0.8671040524862986
32 0.8481017722126655
33 0.8270992519102293
34 0.8531023722846741
35 0.9091090930911708
36 0.8851062127455295
37 0.8791054926591192
38 0.8411009321118534
39 0.8230987718526223
40 0.8481017722126656
41 0.8801056126735208
42 0.8581029723566829
43 0.8391006920830498
44 0.8801056126735208
45 0.8492685788961342
46 0.7700924110893309
47 0.7442559773839528
48 0.7675921110533265
49 0.8911069328319399
50 0.8230987718526223
51 0.7190862903548426
52 0.7284207438225921
53 0.8212652184928859
54 0.8441012921550587
55 0.7242535770959182
56 0.7175861103332402
57 0.7500900108012961
58 0.6875825099011882
59 0.7334213438946007
